team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
MTL,2017,Montreal Canadiens,5on5,82,0.51,0.51,0.5,241411,2004.36,163.47,131.84,480.26,66.44,1098.3,852.1,158.15,163.35,158.0,2077,750,1120,3947,131,171,28,503,69,946,1007,1946,2696,275,598,1873,2042,473,815,2190,488,149,62.27,60.24,40.95,44,51,36,3896.5,2827,2805.67,660,27.3,34.15,34.21,154.4,154.0,151.68,1950.2,156.92,125.5,474.24,64.82,1068.52,840.85,152.06,158.7,153.75,2025,761,1077,3863,158,151,30,499,67,897,1015,1867,2628,255,561,2058,1998,456,825,2154,508,124,61.86,61.11,33.95,61,56,41,3926.85,2786,2824.5,634,26.01,27.31,27.77,151.51,153.03,150.72
OTT,2017,Ottawa Senators,5on5,82,0.46,0.47,0.48,243689,1935.9,145.37,122.78,459.06,63.63,1065.15,863.01,141.44,145.0,141.08,1964,755,967,3686,154,128,25,446,57,907,1027,1810,2565,235,522,1991,1845,470,685,2132,469,118,57.58,55.76,32.04,65,62,27,3627.85,2719,2692.75,453,25.26,24.54,24.58,146.05,145.3,143.23,2136.34,172.19,139.12,504.02,69.35,1185.22,925.1,166.81,174.08,168.68,2160,835,1129,4124,199,149,29,492,69,980,1106,1961,2796,243,541,1946,1616,458,683,2308,541,146,66.65,65.73,39.82,82,75,42,4197.36,2995,3038.64,381,28.68,30.93,31.39,169.48,171.1,168.17
CGY,2017,Calgary Flames,5on5,82,0.53,0.53,0.53,238106,2220.85,177.14,142.06,527.95,73.1,1224.45,983.3,171.6,177.49,171.92,2147,981,1050,4178,147,147,23,532,93,1026,1183,2000,2981,285,665,1908,1554,547,675,2401,585,142,66.41,69.33,41.41,47,68,32,4162.03,3128,3122.18,386,29.25,33.53,33.53,172.86,172.91,170.1,1962.8,155.68,126.99,463.62,64.22,1087.46,843.03,151.46,157.33,153.1,1942,799,892,3633,159,142,29,440,78,805,1117,1783,2582,283,655,1924,1215,531,642,2123,489,129,60.14,59.99,35.55,72,55,32,3664.15,2741,2763.3,400,26.12,29.02,29.47,152.32,153.61,151.74
STL,2017,St. Louis Blues,5on5,82,0.52,0.52,0.53,241735,2047.67,150.17,131.19,493.76,66.14,1152.63,893.43,145.68,151.66,147.11,2089,803,1002,3894,150,156,30,483,56,934,1113,1939,2742,237,527,1947,1778,519,425,2349,428,115,66.52,52.21,31.44,75,47,28,3913.91,2892,2905.59,278,26.95,31.46,31.46,145.33,146.37,144.08,1845.85,139.15,119.16,441.49,59.67,1019.36,803.2,135.12,139.2,135.2,1922,675,1042,3639,138,130,21,482,50,825,972,1784,2459,242,516,1893,1683,496,498,2050,440,107,57.65,52.79,28.72,62,52,24,3643.38,2597,2597.98,322,24.6,25.88,26.12,136.64,136.79,134.89
WPG,2017,Winnipeg Jets,5on5,82,0.53,0.52,0.52,238244,2026.79,159.56,130.37,483.31,65.79,1129.09,878.87,155.03,161.67,157.12,2044,803,967,3814,175,124,20,497,54,883,1114,1869,2672,259,546,2024,1670,487,685,2219,497,131,63.74,59.61,36.22,83,57,35,3896.3,2847,2904.23,530,26.81,25.86,25.92,160.46,162.71,160.38,1895.21,142.16,119.84,460.43,61.94,1046.12,826.49,138.2,140.94,137.01,1932,725,933,3590,144,133,27,518,64,832,966,1788,2513,260,540,1779,1454,408,725,2112,427,118,57.38,52.44,32.34,61,58,25,3532.73,2657,2620.1,567,24.65,25.58,26.21,140.61,139.17,136.99
BUF,2017,Buffalo Sabres,5on5,82,0.46,0.48,0.48,240378,1866.56,133.82,118.46,449.28,60.77,1039.06,802.6,129.98,132.86,129.04,1941,663,779,3383,119,132,24,491,82,736,1044,1822,2485,232,509,1957,1640,365,521,2062,443,99,55.5,51.78,26.54,49,44,26,3307.72,2604,2559.92,297,24.32,24.14,24.14,134.0,132.63,130.75,2042.03,158.33,130.46,482.88,65.73,1143.97,886.7,153.98,161.27,156.86,2099,770,852,3721,177,142,43,496,73,890,1091,1922,2692,257,558,1894,1468,400,620,2238,522,109,63.58,63.15,31.59,63,73,41,3806.55,2869,2927.92,356,26.82,29.99,30.13,155.02,157.77,155.65
PIT,2017,Pittsburgh Penguins,5on5,82,0.52,0.52,0.53,239164,2154.54,175.79,145.53,512.05,70.79,1202.1,911.74,170.54,176.6,171.31,2234,784,950,3968,162,168,23,531,79,988,1090,2072,2856,276,596,1983,1795,478,595,2295,580,143,67.99,70.17,37.63,71,57,34,3979.07,3018,3028.12,299,30.12,31.67,31.8,174.11,174.95,172.19,1917.7,162.87,127.11,453.64,62.71,1055.46,804.21,157.93,164.42,159.34,1960,706,955,3621,176,150,37,424,71,857,988,1784,2490,273,594,2005,1954,480,542,1983,549,134,59.23,66.1,37.54,73,61,42,3634.03,2666,2674.87,321,26.28,31.52,31.52,157.62,158.52,156.12
ANA,2017,Anaheim Ducks,5on5,82,0.49,0.49,0.48,241346,1966.42,152.13,125.37,463.51,65.18,1080.37,867.43,147.54,153.79,149.07,1941,813,912,3666,158,152,31,435,66,831,1112,1783,2596,289,651,1910,1795,385,690,2132,508,114,59.98,61.17,30.98,55,73,30,3706.32,2754,2780.87,384,25.81,27.02,27.69,150.24,151.56,149.48,2083.43,160.2,135.62,490.33,69.1,1164.58,906.17,155.74,159.72,155.29,2044,882,955,3881,137,147,24,498,70,959,1115,1907,2789,238,556,1807,1604,438,744,2311,494,121,67.87,59.53,32.81,48,54,35,3843.68,2926,2903.23,411,27.83,27.21,27.6,160.44,159.94,157.73
COL,2017,Colorado Avalanche,5on5,82,0.47,0.48,0.47,230267,1791.49,134.02,116.33,422.22,58.95,1010.2,790.27,130.42,135.02,131.38,1842,690,961,3493,153,98,22,435,59,716,1071,1689,2379,273,593,1583,1511,441,410,2023,425,84,59.73,51.1,23.19,78,51,24,3516.15,2532,2548.61,245,23.81,19.16,20.07,137.75,138.56,136.89,2024.12,153.93,132.47,485.98,67.03,1138.81,871.78,148.56,153.93,148.53,2057,793,995,3845,140,174,30,470,69,875,1122,1917,2710,291,637,2013,1519,471,426,2231,501,118,60.66,60.0,33.28,58,53,29,3828.23,2850,2839.61,241,27.24,34.18,34.97,146.2,145.75,143.29
PHI,2017,Philadelphia Flyers,5on5,82,0.5,0.5,0.5,243131,1920.25,160.72,123.55,459.7,63.0,1062.95,830.5,156.41,161.64,157.29,2004,731,925,3660,157,146,33,483,64,813,1072,1847,2578,238,541,1993,1543,399,633,2098,512,125,61.35,63.2,36.17,61,62,34,3668.73,2735,2746.71,379,25.42,29.98,30.54,153.38,154.07,152.09,1937.15,158.24,124.44,459.56,63.86,1061.52,832.4,154.23,158.6,154.61,1922,807,976,3705,146,161,27,499,80,775,1068,1776,2583,287,640,1757,1637,495,627,2103,509,117,65.06,61.22,31.96,53,59,34,3702.18,2729,2728.36,382,25.67,28.38,28.68,153.2,153.74,151.8
VAN,2017,Vancouver Canucks,5on5,82,0.46,0.48,0.48,242090,1872.02,140.78,118.58,443.05,60.89,1034.94,819.57,136.87,140.66,136.7,1927,717,856,3500,139,97,23,485,79,764,1080,1788,2505,248,537,1891,1627,412,544,2087,457,100,57.94,54.9,27.96,60,51,28,3461.57,2644,2620.43,368,24.36,21.28,21.61,141.78,141.26,139.13,2045.7,163.02,132.17,477.93,65.88,1137.91,880.09,158.72,164.01,159.75,2094,806,935,3835,166,105,21,535,78,907,1109,1928,2734,229,496,1949,1440,454,525,2247,542,111,67.47,64.87,30.67,80,64,22,3881.92,2900,2933.04,299,27.19,22.96,22.97,164.38,165.89,163.75
EDM,2017,Edmonton Oilers,5on5,82,0.51,0.51,0.51,247889,2154.96,182.33,143.35,512.15,70.64,1189.92,909.62,176.17,181.53,175.44,2180,857,1011,4048,164,170,25,540,77,982,1104,2016,2873,256,592,1903,1999,565,867,2314,572,151,71.89,69.61,40.83,63,70,31,4006.53,3037,3014.25,524,29.59,33.31,33.35,176.61,175.76,172.63,2048.38,173.72,135.11,480.21,66.43,1125.32,880.21,167.92,176.54,170.65,2144,760,1048,3952,177,142,24,558,59,857,1111,1967,2727,216,506,2057,1709,603,728,2238,520,146,71.98,61.97,39.76,80,66,31,4017.01,2904,2949.0,448,27.9,30.16,30.21,168.61,171.25,168.43
CBJ,2017,Columbus Blue Jackets,5on5,82,0.52,0.51,0.53,248175,2237.15,184.29,147.21,517.97,70.91,1236.34,949.28,178.02,184.94,178.68,2270,836,943,4049,169,150,26,508,152,982,1145,2101,2937,217,479,1935,1623,522,435,2369,597,140,71.62,73.03,39.64,69,62,38,4063.7,3106,3112.53,208,30.31,32.77,33.88,180.73,181.35,178.04,2011.77,171.02,132.53,464.84,65.19,1100.53,864.88,165.2,171.63,165.79,2066,733,1016,3815,148,145,23,465,164,834,1043,1918,2651,235,500,2047,1482,445,545,2099,564,136,63.52,68.58,38.91,63,56,29,3801.96,2799,2794.43,311,27.34,30.95,31.04,167.32,167.62,164.57
DET,2017,Detroit Red Wings,5on5,82,0.48,0.49,0.49,240698,1946.52,152.99,125.27,451.66,62.23,1080.33,847.55,149.19,153.69,149.88,1966,783,828,3577,149,105,28,479,74,833,1109,1817,2600,254,561,1907,1492,428,731,2151,492,106,63.99,59.6,29.4,57,62,30,3573.42,2749,2751.36,411,25.73,22.23,22.49,154.22,154.76,152.77,1983.54,164.55,129.06,469.71,64.27,1098.94,855.89,159.31,166.02,160.75,2068,749,930,3747,166,130,33,507,69,892,1053,1902,2651,235,513,2028,1499,418,678,2190,491,136,67.46,59.32,37.78,68,64,34,3774.08,2817,2835.68,362,26.59,28.74,29.1,159.83,161.04,158.57
LAK,2017,Los Angeles Kings,5on5,82,0.48,0.5,0.5,239736,1950.26,147.27,122.18,477.55,63.42,1082.82,836.23,143.74,147.43,143.89,1938,798,954,3690,153,131,18,480,70,869,1033,1785,2583,267,592,1848,1947,339,681,2137,499,100,59.3,60.95,27.01,64,69,20,3680.62,2736,2727.7,519,25.14,25.32,25.35,146.61,146.36,144.52,2001.52,159.62,129.58,473.96,63.9,1090.72,848.66,154.3,161.04,155.67,1947,826,919,3692,135,157,25,490,84,899,1008,1812,2638,235,533,1903,1858,373,599,2142,492,139,61.74,59.44,38.44,54,52,29,3714.14,2773,2790.63,412,26.76,33.75,33.47,152.46,153.56,151.31
WSH,2017,Washington Capitals,5on5,82,0.47,0.48,0.47,240291,1898.17,153.38,124.41,449.06,61.7,1044.01,815.88,148.52,154.22,149.38,1851,804,955,3610,170,152,26,471,86,815,961,1681,2485,279,617,1909,1661,487,742,2039,510,106,61.98,61.92,29.47,72,75,23,3628.11,2655,2674.07,458,25.63,29.17,29.22,149.34,150.26,148.05,2096.4,173.24,141.03,499.48,68.93,1171.59,891.18,166.96,172.73,166.51,2035,917,964,3916,154,170,32,509,68,916,1135,1881,2798,257,577,1881,1536,586,573,2251,562,139,66.47,68.04,38.73,54,68,32,3896.93,2952,2935.23,379,29.09,35.13,35.41,166.47,165.92,162.96
ARI,2017,Arizona Coyotes,5on5,82,0.47,0.48,0.47,246338,1940.5,152.67,128.35,459.59,63.27,1081.93,841.31,147.52,152.3,147.12,1912,817,1045,3774,140,164,22,452,68,818,1087,1772,2589,232,526,1923,1866,372,496,2141,462,126,62.31,55.35,35.0,69,45,26,3750.09,2729,2715.47,298,26.48,31.14,31.74,147.35,147.03,144.98,2182.34,170.76,142.87,524.5,72.28,1225.94,947.72,164.87,172.46,166.44,2099,986,989,4074,165,193,33,564,73,959,1131,1934,2920,243,540,2100,1637,379,546,2395,563,127,68.41,68.19,34.16,70,63,32,4115.1,3085,3108.76,302,29.5,35.45,35.48,164.7,165.9,163.26
CAR,2017,Carolina Hurricanes,5on5,82,0.53,0.54,0.53,249175,2226.51,175.16,141.18,537.37,72.98,1237.29,950.08,169.42,175.31,169.58,2205,910,1146,4261,155,157,33,554,83,1070,1096,2050,2960,197,420,2063,1493,748,693,2420,575,120,72.78,69.17,33.23,57,65,33,4259.48,3115,3118.27,301,29.08,32.07,32.09,172.08,172.31,169.23,1966.78,156.98,126.28,462.13,64.51,1081.06,847.04,152.88,158.3,154.14,1964,774,821,3559,179,123,26,417,52,839,1128,1785,2559,237,510,1777,1870,740,647,2092,535,111,61.84,64.81,30.33,78,59,42,3580.08,2738,2749.64,375,25.99,25.19,25.19,157.77,158.96,156.99
SJS,2017,San Jose Sharks,5on5,82,0.51,0.51,0.52,243906,2026.52,166.8,134.36,491.51,69.05,1166.04,884.15,161.84,168.09,163.12,2094,874,1105,4073,160,150,32,531,86,924,1118,1934,2808,208,455,1978,1274,593,670,2333,497,138,66.55,60.51,39.74,68,52,40,4102.38,2968,2982.16,351,27.62,30.55,31.26,159.43,160.47,157.82,1956.13,157.79,128.37,458.92,63.89,1084.92,846.47,153.83,157.82,153.88,1971,803,1155,3929,165,119,24,462,68,875,1085,1806,2609,247,536,1899,1904,552,726,2138,517,119,60.27,63.66,33.85,63,68,34,3911.71,2774,2768.9,373,26.49,23.56,23.94,158.05,158.26,156.18
CHI,2017,Chicago Blackhawks,5on5,82,0.5,0.52,0.51,239724,2067.63,166.96,137.06,489.4,68.43,1164.73,881.42,162.46,167.64,163.13,2207,744,1249,4200,157,143,23,566,83,909,1093,2050,2794,227,499,1910,1291,482,581,2311,513,127,70.11,60.88,35.97,71,49,37,4182.06,2951,2950.48,439,28.16,30.15,30.23,162.02,162.75,160.53,2011.1,169.46,135.26,470.31,65.31,1120.28,850.22,164.11,170.55,165.2,2119,718,990,3827,176,138,22,510,77,886,1050,1943,2661,272,583,2010,1893,566,644,2112,590,135,61.85,71.79,35.81,70,78,28,3859.07,2837,2850.67,467,27.97,28.0,28.34,167.32,168.07,165.04
VGK,2017,Vegas Golden Knights,5on5,82,0.5,0.51,0.51,242406,2066.79,164.01,135.63,481.39,67.33,1149.53,886.11,159.78,166.03,161.74,2078,806,1000,3884,175,132,30,532,67,919,1059,1903,2709,229,484,1933,1635,718,649,2252,513,119,70.04,61.23,32.74,72,70,33,3942.11,2884,2917.1,341,27.93,26.8,26.93,165.01,166.75,164.48,2003.52,162.15,131.8,464.21,65.89,1107.27,871.67,157.0,161.83,156.65,1998,805,952,3755,157,137,16,418,86,900,1105,1841,2646,237,504,1983,1744,570,618,2142,536,125,64.41,63.16,34.58,54,73,30,3713.77,2803,2786.36,378,27.22,28.43,28.77,160.59,160.0,157.52
