team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PIT,2023,Pittsburgh Penguins,5on5,82,0.52,0.51,0.51,240451.0,2186.18,187.65,142.34,556.63,74.79,1166.76,875.9,179.76,188.38,180.53,2093.0,912.0,1194.0,4199.0,179.0,237.0,24.0,388.0,9.0,1078.0,1114.0,1914.0,2826.0,238.0,515.0,2020.0,1495.0,600.0,554.0,2269.0,531.0,205.0,63.68,66.1,57.87,94.0,55.0,30.0,4214.86,3005.0,3017.26,268.0,29.64,46.73,47.11,170.18,171.23,167.93,2129.49,176.75,137.58,535.17,71.89,1140.72,858.89,169.99,177.7,170.94,1960.0,961.0,1073.0,3994.0,172.0,226.0,31.0,405.0,11.0,1025.0,1082.0,1788.0,2749.0,244.0,528.0,1685.0,1616.0,501.0,498.0,2251.0,495.0,175.0,64.09,62.28,50.38,65.0,70.0,37.0,3994.3,2921.0,2923.82,270.0,28.55,44.37,44.7,160.59,161.57,158.77
COL,2023,Colorado Avalanche,5on5,82,0.52,0.53,0.52,238086.0,2145.25,186.58,140.39,536.29,71.47,1152.3,858.97,179.41,187.72,180.59,2074.0,872.0,1255.0,4201.0,196.0,186.0,22.0,438.0,6.0,1071.0,1049.0,1878.0,2750.0,256.0,547.0,1759.0,1556.0,536.0,501.0,2172.0,602.0,172.0,63.98,74.25,48.35,87.0,85.0,24.0,4249.23,2946.0,2971.9,255.0,29.2,38.68,38.69,177.08,178.28,175.18,1991.49,171.15,129.68,495.78,66.01,1053.63,788.8,163.06,171.31,163.07,1867.0,839.0,1068.0,3774.0,168.0,198.0,26.0,379.0,9.0,932.0,1020.0,1699.0,2538.0,264.0,575.0,1897.0,1535.0,527.0,419.0,2039.0,485.0,182.0,56.63,61.43,53.09,70.0,64.0,34.0,3754.03,2706.0,2698.63,240.0,27.03,43.18,43.44,154.69,154.51,151.51
WPG,2023,Winnipeg Jets,5on5,82,0.51,0.51,0.51,242687.0,2092.94,170.67,133.68,526.41,70.9,1145.77,876.57,164.53,172.77,166.59,2010.0,914.0,1079.0,4003.0,179.0,211.0,31.0,456.0,7.0,964.0,1107.0,1831.0,2745.0,244.0,573.0,1718.0,1720.0,439.0,466.0,2257.0,506.0,161.0,61.05,64.16,45.47,78.0,68.0,33.0,4055.66,2924.0,2964.65,350.0,27.71,43.05,43.23,155.17,157.29,154.43,2002.04,161.65,127.48,518.55,67.98,1079.47,809.86,153.88,161.03,153.34,1913.0,852.0,1065.0,3830.0,121.0,227.0,16.0,406.0,2.0,964.0,1045.0,1792.0,2644.0,262.0,610.0,1859.0,1799.0,374.0,574.0,2150.0,450.0,165.0,58.02,56.17,47.46,55.0,39.0,27.0,3787.4,2765.0,2738.66,423.0,26.5,45.57,45.57,142.58,141.93,139.13
DET,2023,Detroit Red Wings,5on5,82,0.46,0.46,0.46,240094.0,1848.82,145.98,115.55,466.74,62.54,993.15,755.05,140.05,146.29,140.32,1761.0,778.0,1017.0,3556.0,179.0,171.0,27.0,350.0,8.0,845.0,986.0,1582.0,2360.0,262.0,563.0,1814.0,1529.0,394.0,500.0,1998.0,402.0,139.0,56.16,50.09,39.73,87.0,63.0,29.0,3534.47,2539.0,2529.06,286.0,23.9,34.37,34.97,134.91,135.4,133.38,2154.64,171.86,136.7,557.3,73.35,1179.76,870.01,165.44,172.85,166.43,2041.0,948.0,1187.0,4176.0,190.0,206.0,27.0,435.0,10.0,1095.0,1053.0,1851.0,2799.0,291.0,620.0,1789.0,1522.0,422.0,508.0,2332.0,506.0,151.0,65.46,63.44,42.95,78.0,85.0,27.0,4207.43,2989.0,3012.95,276.0,28.34,38.81,39.09,161.1,162.08,159.17
CAR,2023,Carolina Hurricanes,5on5,82,0.56,0.6,0.59,241736.0,2406.96,187.57,151.14,639.31,83.81,1314.35,966.84,179.48,189.33,181.14,2149.0,1194.0,1368.0,4711.0,169.0,251.0,22.0,509.0,11.0,1285.0,1118.0,1980.0,3174.0,253.0,536.0,1975.0,1284.0,501.0,570.0,2627.0,541.0,175.0,72.03,66.85,48.69,76.0,57.0,36.0,4779.97,3343.0,3379.98,269.0,31.36,39.78,40.16,178.77,180.25,176.21,1733.12,147.58,109.77,446.65,58.88,916.45,689.66,141.16,146.5,140.13,1668.0,701.0,829.0,3198.0,146.0,186.0,18.0,342.0,5.0,780.0,910.0,1522.0,2223.0,250.0,526.0,1801.0,1631.0,472.0,589.0,1796.0,420.0,153.0,50.19,53.03,44.36,70.0,52.0,24.0,3156.2,2369.0,2346.5,348.0,22.84,36.93,36.97,133.45,132.51,130.19
NJD,2023,New Jersey Devils,5on5,82,0.52,0.52,0.51,239134.0,2074.36,186.49,135.36,529.35,71.69,1103.6,814.64,177.9,187.35,178.75,1953.0,890.0,1195.0,4038.0,177.0,252.0,27.0,395.0,9.0,927.0,1083.0,1776.0,2666.0,254.0,563.0,1906.0,1556.0,483.0,540.0,2135.0,485.0,223.0,59.65,62.17,64.68,72.0,67.0,38.0,4043.69,2843.0,2848.33,279.0,28.23,54.15,54.45,160.21,161.08,158.31,2007.13,173.39,129.34,500.24,68.08,1070.85,813.11,166.26,174.95,167.73,1924.0,831.0,983.0,3738.0,185.0,233.0,27.0,387.0,11.0,907.0,1032.0,1739.0,2570.0,242.0,550.0,1653.0,1721.0,482.0,490.0,2047.0,518.0,190.0,56.14,64.86,52.4,72.0,67.0,46.0,3760.95,2755.0,2773.51,234.0,26.87,46.48,46.76,153.5,154.73,151.95
WSH,2023,Washington Capitals,5on5,82,0.47,0.47,0.46,246250.0,1820.27,159.46,118.6,466.65,63.77,982.45,733.06,151.84,158.88,151.31,1689.0,835.0,1123.0,3647.0,143.0,216.0,24.0,310.0,12.0,920.0,923.0,1546.0,2381.0,231.0,504.0,1632.0,1765.0,544.0,611.0,1889.0,477.0,158.0,53.77,60.05,45.64,60.0,58.0,25.0,3617.9,2524.0,2511.46,358.0,24.69,43.06,43.58,140.56,140.08,137.12,2119.94,176.72,134.19,539.58,71.33,1139.55,862.62,171.02,178.34,172.61,1961.0,963.0,1243.0,4167.0,175.0,191.0,21.0,434.0,5.0,1010.0,1109.0,1786.0,2749.0,235.0,508.0,1902.0,1752.0,567.0,560.0,2256.0,479.0,189.0,63.23,61.42,52.07,76.0,75.0,24.0,4211.84,2924.0,2948.96,318.0,27.8,39.5,39.54,164.99,166.45,163.69
ANA,2023,Anaheim Ducks,5on5,82,0.47,0.46,0.46,232464.0,1764.91,144.61,108.54,442.59,59.43,939.86,727.97,139.07,143.3,137.81,1667.0,756.0,921.0,3344.0,127.0,162.0,19.0,366.0,6.0,808.0,954.0,1540.0,2296.0,363.0,816.0,1549.0,1781.0,417.0,477.0,1879.0,394.0,150.0,51.52,50.07,43.03,56.0,44.0,27.0,3282.29,2423.0,2385.32,231.0,22.49,36.6,36.93,130.16,128.91,126.52,2018.11,164.61,130.51,505.15,67.64,1095.75,826.41,158.61,167.73,161.63,1920.0,871.0,1074.0,3865.0,174.0,189.0,24.0,397.0,7.0,1010.0,1014.0,1746.0,2617.0,288.0,661.0,1752.0,1455.0,427.0,530.0,2134.0,513.0,144.0,60.97,64.58,39.07,71.0,78.0,25.0,3967.35,2791.0,2854.8,267.0,27.08,36.11,36.45,155.18,158.1,155.13
BUF,2023,Buffalo Sabres,5on5,82,0.48,0.51,0.51,242845.0,2051.68,168.58,133.19,508.3,68.48,1112.69,836.76,163.53,168.07,163.04,1977.0,851.0,1096.0,3924.0,175.0,190.0,27.0,410.0,7.0,1003.0,1043.0,1802.0,2653.0,265.0,582.0,1600.0,1606.0,436.0,414.0,2183.0,478.0,167.0,63.76,58.74,46.08,92.0,59.0,24.0,3893.03,2828.0,2808.78,219.0,27.57,38.51,39.33,156.82,156.28,153.97,2023.19,181.85,132.84,505.68,67.75,1077.4,796.47,174.39,184.31,176.72,1844.0,918.0,1059.0,3821.0,159.0,234.0,21.0,391.0,4.0,949.0,1025.0,1685.0,2603.0,244.0,528.0,1907.0,1951.0,489.0,465.0,2020.0,555.0,187.0,58.52,71.15,52.18,71.0,56.0,32.0,3873.35,2762.0,2795.7,233.0,27.67,45.57,45.57,163.95,165.95,162.78
STL,2023,St. Louis Blues,5on5,82,0.44,0.45,0.46,243253.0,1859.26,149.75,116.34,466.14,61.87,999.02,761.88,144.28,150.38,144.84,1811.0,744.0,921.0,3476.0,151.0,173.0,18.0,396.0,6.0,827.0,1002.0,1660.0,2404.0,225.0,495.0,1697.0,1579.0,611.0,527.0,1977.0,438.0,140.0,54.46,55.56,39.73,67.0,58.0,26.0,3469.72,2555.0,2557.47,309.0,24.08,35.47,35.53,138.29,138.77,136.52,2216.42,188.3,143.64,555.85,75.64,1199.59,895.98,180.55,187.91,180.23,2124.0,935.0,1141.0,4200.0,167.0,228.0,20.0,494.0,10.0,1041.0,1119.0,1957.0,2892.0,254.0,572.0,1768.0,1370.0,660.0,504.0,2280.0,605.0,174.0,62.99,75.24,50.07,71.0,72.0,24.0,4211.21,3059.0,3064.89,251.0,29.88,46.34,46.34,171.83,172.03,168.89
