team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
PHI,2021,Philadelphia Flyers,all,82,0.46,0.47,0.47,298125.0,2486.4,236.92,174.93,568.87,82.01,1349.89,990.38,226.2,235.26,224.64,2540.0,863.0,1096.0,4499.0,210.0,224.0,39.0,565.0,86.0,979.0,1339.0,2330.0,3193.0,287.0,645.0,2448.0,1839.0,470.0,667.0,2461.0,688.0,254.0,69.05,85.77,82.1,66.0,73.0,71.0,4449.79,3403.0,3375.85,440.0,38.92,43.44,44.58,231.26,229.95,223.31,2745.13,279.56,191.92,614.74,87.82,1498.86,1102.11,269.72,282.69,272.75,2786.0,989.0,1234.0,5009.0,294.0,213.0,36.0,674.0,105.0,1131.0,1359.0,2492.0,3481.0,293.0,656.0,2247.0,1758.0,547.0,748.0,2656.0,836.0,283.0,79.3,100.21,100.06,88.0,104.0,102.0,5085.81,3775.0,3819.13,448.0,42.14,43.76,44.11,277.6,280.3,273.67
DET,2021,Detroit Red Wings,all,82,0.45,0.47,0.46,298925.0,2332.61,232.64,164.98,522.44,74.98,1265.99,932.96,222.76,232.08,222.19,2415.0,779.0,1006.0,4200.0,227.0,190.0,32.0,480.0,72.0,1019.0,1206.0,2188.0,2967.0,283.0,641.0,2247.0,1599.0,462.0,629.0,2272.0,673.0,249.0,66.46,83.12,83.06,73.0,77.0,77.0,4159.56,3194.0,3176.32,346.0,36.6,44.02,44.02,225.23,224.6,218.58,2691.45,282.87,193.23,591.66,85.76,1495.03,1069.45,270.41,285.53,273.01,2762.0,956.0,1091.0,4809.0,310.0,172.0,32.0,603.0,77.0,1175.0,1381.0,2452.0,3408.0,287.0,645.0,2305.0,1564.0,425.0,556.0,2585.0,865.0,268.0,78.04,105.53,99.29,103.0,108.0,99.0,4902.66,3718.0,3767.97,317.0,42.61,38.67,39.57,285.9,288.53,279.85
BUF,2021,Buffalo Sabres,all,82,0.45,0.48,0.47,298470.0,2327.73,210.04,159.56,528.34,75.21,1312.84,962.12,201.89,210.02,201.86,2451.0,827.0,959.0,4237.0,229.0,156.0,34.0,543.0,95.0,952.0,1303.0,2222.0,3049.0,247.0,553.0,2032.0,1246.0,508.0,620.0,2493.0,609.0,176.0,74.45,73.77,61.81,80.0,83.0,66.0,4200.02,3278.0,3263.76,320.0,34.78,31.45,31.45,211.27,211.04,205.55,2575.71,255.95,180.44,576.21,84.37,1442.55,1049.8,245.18,257.16,246.41,2703.0,934.0,897.0,4534.0,287.0,218.0,42.0,531.0,105.0,1102.0,1394.0,2416.0,3350.0,259.0,571.0,2386.0,1517.0,451.0,682.0,2681.0,705.0,251.0,82.64,85.79,87.53,97.0,95.0,95.0,4594.8,3637.0,3668.74,332.0,39.45,51.64,52.09,240.12,241.84,236.66
SJS,2021,San Jose Sharks,all,82,0.46,0.46,0.47,298539.0,2369.97,222.36,165.56,545.52,78.49,1323.5,968.57,214.46,222.35,214.39,2400.0,904.0,1041.0,4345.0,211.0,177.0,32.0,523.0,80.0,993.0,1320.0,2189.0,3093.0,283.0,663.0,2267.0,1980.0,736.0,710.0,2443.0,651.0,210.0,72.51,80.13,69.72,79.0,67.0,65.0,4321.3,3304.0,3289.79,418.0,36.39,40.26,40.26,218.51,217.86,212.92,2635.22,257.29,183.46,600.02,85.66,1474.44,1092.13,247.76,259.24,249.67,2622.0,1071.0,1369.0,5062.0,261.0,185.0,35.0,649.0,89.0,1183.0,1326.0,2361.0,3432.0,278.0,662.0,2303.0,1747.0,694.0,661.0,2699.0,758.0,236.0,78.89,92.31,86.09,82.0,94.0,85.0,5123.4,3693.0,3734.47,306.0,40.11,40.15,40.15,257.24,259.22,253.31
COL,2021,Colorado Avalanche,all,82,0.53,0.53,0.52,298057.0,2740.33,275.81,192.65,621.27,89.04,1536.13,1105.08,265.22,278.55,267.86,2874.0,946.0,1339.0,5159.0,308.0,217.0,43.0,658.0,101.0,1104.0,1432.0,2566.0,3512.0,293.0,654.0,2316.0,1764.0,596.0,567.0,2833.0,700.0,287.0,84.68,84.74,106.38,111.0,94.0,103.0,5257.24,3820.0,3880.22,284.0,42.63,48.99,49.04,269.4,272.07,265.07,2522.74,244.16,178.23,578.9,84.64,1415.69,1007.36,230.29,242.27,228.45,2627.0,882.0,1084.0,4593.0,232.0,211.0,43.0,652.0,83.0,1020.0,1311.0,2395.0,3277.0,336.0,740.0,2583.0,1776.0,603.0,536.0,2561.0,697.0,251.0,70.68,85.32,88.17,77.0,73.0,82.0,4528.72,3509.0,3471.08,312.0,39.85,46.3,46.3,237.71,235.75,227.87
BOS,2021,Boston Bruins,all,82,0.54,0.53,0.55,297577.0,2789.18,260.58,187.72,639.41,90.47,1537.59,1132.55,246.96,263.14,249.34,2963.0,933.0,1001.0,4897.0,253.0,203.0,50.0,756.0,93.0,1188.0,1403.0,2710.0,3643.0,336.0,743.0,2644.0,2205.0,529.0,680.0,2919.0,729.0,248.0,83.2,89.02,88.36,80.0,88.0,85.0,4959.79,3896.0,3940.32,311.0,41.28,46.38,46.5,252.16,254.16,246.59,2307.39,223.86,157.48,525.58,75.72,1291.71,948.75,215.38,223.33,214.88,2354.0,899.0,1018.0,4271.0,218.0,146.0,35.0,611.0,97.0,992.0,1189.0,2136.0,3035.0,302.0,674.0,2237.0,2193.0,655.0,782.0,2428.0,605.0,220.0,67.63,73.48,82.74,68.0,67.0,83.0,4234.91,3253.0,3233.96,369.0,35.01,36.84,36.88,219.89,219.15,214.58
NYR,2021,New York Rangers,all,82,0.51,0.48,0.48,298246.0,2362.28,239.47,164.25,533.23,76.94,1321.06,952.04,227.21,240.09,227.85,2392.0,895.0,986.0,4273.0,250.0,190.0,43.0,571.0,83.0,958.0,1235.0,2142.0,3037.0,283.0,625.0,2061.0,2094.0,627.0,743.0,2416.0,627.0,244.0,67.93,75.59,95.95,84.0,84.0,82.0,4295.15,3287.0,3300.77,374.0,36.24,46.96,46.96,228.74,229.5,221.92,2517.13,227.42,177.1,574.6,82.42,1418.08,1031.39,217.78,227.0,217.39,2529.0,982.0,1167.0,4678.0,204.0,209.0,36.0,494.0,77.0,1139.0,1388.0,2325.0,3307.0,267.0,595.0,2227.0,1780.0,593.0,718.0,2624.0,668.0,219.0,75.79,82.47,69.16,74.0,68.0,62.0,4667.24,3511.0,3502.08,340.0,38.69,42.03,42.11,224.01,223.53,218.15
MTL,2021,Montreal Canadiens,all,82,0.44,0.47,0.46,298333.0,2341.54,216.55,164.14,542.85,77.71,1284.33,947.41,208.32,214.99,206.77,2444.0,789.0,1107.0,4340.0,218.0,188.0,32.0,513.0,64.0,983.0,1267.0,2226.0,3015.0,319.0,694.0,2322.0,2004.0,507.0,1046.0,2421.0,591.0,221.0,69.22,74.24,73.09,80.0,74.0,64.0,4257.53,3233.0,3179.79,772.0,36.23,37.88,38.24,214.54,212.64,207.97,2759.78,278.75,198.26,629.95,90.14,1524.71,1083.18,268.16,282.53,271.8,2824.0,981.0,1184.0,4989.0,317.0,223.0,43.0,618.0,95.0,1261.0,1291.0,2507.0,3488.0,297.0,640.0,2397.0,1822.0,494.0,1073.0,2696.0,820.0,289.0,81.35,100.78,96.62,96.0,123.0,98.0,5110.8,3805.0,3884.72,760.0,44.03,45.22,45.22,277.56,281.2,275.03
TBL,2021,Tampa Bay Lightning,all,82,0.52,0.51,0.51,299286.0,2590.32,270.79,189.42,556.38,82.92,1438.14,1024.35,261.09,273.59,263.72,2535.0,1027.0,997.0,4559.0,285.0,169.0,35.0,590.0,105.0,1141.0,1272.0,2250.0,3277.0,335.0,769.0,2340.0,2124.0,571.0,482.0,2463.0,843.0,256.0,77.28,102.55,90.96,90.0,103.0,92.0,4618.96,3562.0,3598.54,273.0,42.11,39.78,39.81,273.09,275.23,268.97,2438.49,252.28,173.0,531.45,78.18,1352.16,979.94,242.94,252.05,242.75,2442.0,925.0,1044.0,4411.0,228.0,159.0,41.0,544.0,95.0,991.0,1350.0,2214.0,3139.0,341.0,801.0,2329.0,2068.0,579.0,483.0,2387.0,734.0,246.0,73.71,89.69,88.88,65.0,78.0,85.0,4385.81,3367.0,3355.38,283.0,38.31,37.19,37.56,253.03,252.79,246.8
LAK,2021,Los Angeles Kings,all,82,0.53,0.54,0.55,299533.0,2849.1,272.44,198.35,651.63,93.61,1570.84,1143.12,260.18,272.03,259.87,2866.0,1064.0,1157.0,5087.0,235.0,252.0,40.0,652.0,92.0,1220.0,1479.0,2631.0,3695.0,274.0,603.0,2321.0,1667.0,449.0,592.0,2852.0,803.0,275.0,83.51,97.31,91.62,68.0,73.0,94.0,5092.03,3930.0,3936.85,431.0,43.67,55.15,55.22,260.89,260.83,254.77,2376.1,242.29,170.32,522.52,76.72,1285.54,945.61,231.82,243.78,233.26,2343.0,900.0,1091.0,4334.0,232.0,208.0,31.0,486.0,95.0,948.0,1274.0,2111.0,3011.0,288.0,623.0,2126.0,2182.0,403.0,620.0,2246.0,750.0,247.0,68.82,90.91,82.55,66.0,100.0,66.0,4354.78,3243.0,3254.65,420.0,37.39,45.55,46.18,233.51,234.67,229.7
ANA,2021,Anaheim Ducks,all,82,0.46,0.47,0.47,300120.0,2383.15,215.84,160.52,546.75,78.79,1327.48,996.62,209.32,216.19,209.62,2395.0,931.0,1073.0,4399.0,228.0,173.0,37.0,507.0,82.0,1007.0,1329.0,2167.0,3098.0,295.0,695.0,2174.0,1697.0,501.0,764.0,2519.0,604.0,203.0,72.81,73.45,69.58,75.0,79.0,74.0,4390.37,3326.0,3320.68,397.0,35.06,36.23,36.49,214.41,214.51,211.03,2681.69,248.46,186.21,610.98,89.58,1525.08,1113.69,238.98,250.2,240.66,2725.0,1049.0,1122.0,4896.0,266.0,198.0,22.0,628.0,85.0,1163.0,1434.0,2459.0,3508.0,286.0,690.0,2336.0,1702.0,524.0,828.0,2841.0,732.0,201.0,84.61,88.19,75.66,98.0,108.0,60.0,4938.95,3774.0,3805.71,403.0,40.77,39.0,39.0,250.23,251.74,244.68
CAR,2021,Carolina Hurricanes,all,82,0.56,0.56,0.55,298163.0,2853.66,290.18,195.95,668.01,94.85,1575.85,1149.16,278.37,292.54,280.6,2798.0,1176.0,1143.0,5117.0,277.0,271.0,52.0,617.0,111.0,1342.0,1356.0,2521.0,3697.0,312.0,660.0,2616.0,1804.0,675.0,849.0,2863.0,808.0,303.0,83.98,99.04,107.16,85.0,104.0,88.0,5185.52,3974.0,4018.65,377.0,43.01,62.08,62.08,271.12,272.95,266.8,2339.97,226.53,162.02,532.17,76.54,1270.85,931.96,218.21,225.84,217.53,2310.0,891.0,858.0,4059.0,200.0,214.0,36.0,475.0,88.0,972.0,1252.0,2110.0,3001.0,264.0,563.0,2237.0,2072.0,603.0,931.0,2310.0,659.0,232.0,70.41,81.57,74.55,61.0,79.0,60.0,4016.73,3201.0,3174.92,495.0,35.91,45.21,45.27,217.1,216.42,211.65
DAL,2021,Dallas Stars,all,82,0.53,0.5,0.5,299445.0,2515.93,264.52,175.15,575.54,82.68,1381.57,1001.6,249.47,264.72,249.68,2486.0,996.0,1150.0,4632.0,233.0,218.0,40.0,557.0,98.0,1098.0,1278.0,2253.0,3249.0,246.0,521.0,2638.0,1850.0,460.0,820.0,2443.0,759.0,280.0,71.07,92.19,101.26,55.0,85.0,93.0,4635.03,3482.0,3484.6,455.0,38.96,52.77,52.84,250.58,250.76,242.39,2513.69,233.38,172.22,569.9,81.96,1429.02,1038.58,223.71,233.27,223.62,2546.0,980.0,1170.0,4696.0,244.0,175.0,31.0,582.0,81.0,1127.0,1317.0,2302.0,3282.0,257.0,546.0,2174.0,1709.0,488.0,801.0,2621.0,699.0,206.0,76.28,84.27,72.84,92.0,78.0,74.0,4688.45,3526.0,3519.89,436.0,37.74,39.16,39.17,231.9,231.8,225.61
NYI,2021,New York Islanders,all,82,0.48,0.47,0.47,298213.0,2291.82,217.06,162.95,523.1,76.14,1291.1,940.64,207.85,218.59,209.33,2368.0,843.0,1034.0,4245.0,229.0,177.0,28.0,523.0,109.0,958.0,1215.0,2139.0,2982.0,274.0,625.0,2228.0,2018.0,499.0,858.0,2418.0,567.0,226.0,72.78,68.28,75.99,84.0,72.0,73.0,4275.11,3211.0,3232.2,479.0,35.59,37.68,37.68,214.97,216.58,211.09,2596.06,239.85,178.69,602.24,86.0,1470.26,1057.17,229.81,240.38,230.28,2670.0,967.0,1235.0,4872.0,231.0,214.0,36.0,514.0,103.0,1141.0,1434.0,2439.0,3406.0,273.0,628.0,2114.0,1636.0,474.0,894.0,2788.0,604.0,245.0,82.59,73.74,83.51,91.0,64.0,76.0,4869.15,3637.0,3636.43,513.0,38.79,45.42,45.42,233.09,233.3,227.36
