team,season,name,situation,gamesPlayed,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ARI,2011,Arizona Coyotes,all,82,0.48,0.49,0.49,300717.0,2466.43,210.54,167.43,552.56,80.04,1363.95,1067.47,204.04,211.07,204.57,2429.0,1013.0,1167.0,4609.0,210.0,184.0,38.0,525.0,71.0,1093.0,1359.0,2219.0,3232.0,309.0,699.0,2321.0,2084.0,482.0,520.0,2632.0,621.0,189.0,73.21,75.05,62.29,67.0,77.0,66.0,4618.73,3442.0,3449.59,259.0,36.47,37.63,39.19,207.82,208.31,204.8,2619.58,225.74,183.81,589.15,85.25,1466.36,1099.67,217.6,225.99,217.84,2593.0,1057.0,1071.0,4721.0,194.0,188.0,32.0,573.0,72.0,1261.0,1362.0,2399.0,3456.0,304.0,697.0,2307.0,2020.0,492.0,533.0,2760.0,702.0,188.0,77.35,84.74,63.67,64.0,68.0,62.0,4720.49,3650.0,3652.99,281.0,40.28,38.48,40.26,225.76,225.89,221.39
BUF,2011,Buffalo Sabres,all,82,0.47,0.49,0.48,300638.0,2345.62,199.14,163.14,528.71,75.39,1322.34,1001.28,191.12,200.08,192.03,2397.0,893.0,1157.0,4447.0,211.0,149.0,45.0,529.0,68.0,1022.0,1312.0,2186.0,3079.0,340.0,797.0,2345.0,1512.0,516.0,689.0,2519.0,607.0,164.0,71.53,73.05,54.55,72.0,80.0,59.0,4462.89,3290.0,3297.78,374.0,35.82,33.31,35.82,199.15,199.87,195.42,2514.64,224.89,170.07,566.9,81.5,1408.08,1090.57,216.2,224.44,215.8,2571.0,971.0,1075.0,4617.0,223.0,150.0,35.0,566.0,81.0,1091.0,1431.0,2348.0,3319.0,347.0,844.0,2390.0,1776.0,527.0,658.0,2694.0,633.0,215.0,77.41,75.82,71.66,65.0,79.0,79.0,4605.07,3542.0,3538.24,352.0,37.36,34.29,34.87,227.37,227.1,221.15
SJS,2011,San Jose Sharks,all,82,0.54,0.53,0.54,301077.0,2747.17,235.21,187.85,647.11,91.49,1552.41,1139.93,225.26,235.53,225.53,2773.0,1081.0,1308.0,5162.0,219.0,244.0,61.0,741.0,73.0,1196.0,1381.0,2554.0,3635.0,288.0,685.0,2590.0,1565.0,639.0,811.0,3026.0,596.0,232.0,82.47,73.28,79.47,62.0,69.0,88.0,5174.72,3854.0,3858.21,389.0,41.51,55.2,57.45,219.27,219.5,214.48,2320.82,198.24,152.71,531.26,75.81,1298.17,1004.8,191.93,198.94,192.61,2343.0,918.0,1327.0,4588.0,205.0,136.0,39.0,569.0,90.0,989.0,1272.0,2138.0,3056.0,335.0,818.0,2267.0,1969.0,562.0,777.0,2574.0,508.0,179.0,69.52,61.8,66.93,72.0,57.0,76.0,4592.14,3261.0,3269.4,395.0,33.25,37.06,38.86,192.63,193.18,189.87
NYR,2011,New York Rangers,all,82,0.52,0.48,0.5,299883.0,2323.08,221.36,158.74,520.63,75.21,1280.21,968.86,212.28,222.38,213.3,2339.0,886.0,1022.0,4247.0,222.0,151.0,40.0,487.0,86.0,1042.0,1237.0,2117.0,3003.0,369.0,965.0,2286.0,2419.0,536.0,525.0,2381.0,620.0,224.0,69.04,74.48,77.83,76.0,65.0,81.0,4268.01,3225.0,3239.48,317.0,35.08,34.45,36.15,220.29,220.92,215.03,2284.83,202.08,153.49,523.02,75.98,1302.42,970.01,194.81,201.82,194.58,2281.0,946.0,1338.0,4565.0,182.0,156.0,40.0,530.0,97.0,1109.0,1153.0,2099.0,3045.0,384.0,1019.0,2291.0,1937.0,475.0,609.0,2498.0,552.0,177.0,69.68,68.08,64.32,71.0,51.0,60.0,4544.57,3227.0,3214.98,378.0,33.52,35.05,35.96,199.65,199.45,195.35
EDM,2011,Edmonton Oilers,all,82,0.45,0.46,0.47,299240.0,2205.14,201.51,150.6,502.19,71.66,1220.65,914.38,194.28,201.38,194.21,2186.0,875.0,1029.0,4090.0,207.0,149.0,44.0,444.0,60.0,985.0,1216.0,1979.0,2854.0,353.0,836.0,2182.0,1632.0,621.0,996.0,2304.0,574.0,183.0,68.74,68.9,63.87,62.0,74.0,71.0,4078.77,3061.0,3055.29,647.0,32.86,35.61,35.92,198.45,198.32,194.48,2511.16,245.65,173.11,569.43,82.33,1388.18,1037.3,237.36,246.33,238.02,2518.0,978.0,1239.0,4735.0,232.0,194.0,41.0,506.0,74.0,1155.0,1335.0,2286.0,3264.0,315.0,758.0,2391.0,1575.0,674.0,893.0,2561.0,708.0,227.0,76.35,85.85,83.45,79.0,69.0,84.0,4751.33,3496.0,3503.71,522.0,38.54,41.23,43.34,240.85,241.37,236.44
WPG,2011,Winnipeg Jets,all,82,0.49,0.5,0.5,299129.0,2558.0,226.78,171.09,581.06,82.6,1403.12,1073.36,218.78,226.91,218.94,2471.0,1067.0,1100.0,4638.0,221.0,165.0,43.0,547.0,101.0,1127.0,1377.0,2250.0,3317.0,365.0,861.0,2335.0,1966.0,484.0,604.0,2664.0,663.0,211.0,77.57,81.52,67.69,68.0,78.0,75.0,4636.17,3538.0,3537.09,422.0,37.58,39.21,41.39,222.96,223.12,218.57,2513.5,238.54,171.33,566.73,82.19,1389.44,1043.78,228.74,238.83,229.1,2470.0,1022.0,1197.0,4689.0,242.0,181.0,35.0,552.0,69.0,1101.0,1347.0,2228.0,3250.0,316.0,751.0,2427.0,1841.0,440.0,765.0,2564.0,690.0,238.0,73.42,83.3,81.82,71.0,85.0,86.0,4687.94,3492.0,3493.84,494.0,38.1,41.58,42.21,234.43,234.81,229.61
TBL,2011,Tampa Bay Lightning,all,82,0.46,0.47,0.47,299458.0,2238.08,210.56,159.18,497.04,71.59,1233.08,914.55,203.36,209.43,202.29,2227.0,859.0,1081.0,4167.0,232.0,151.0,35.0,451.0,61.0,1010.0,1181.0,1995.0,2854.0,344.0,769.0,2354.0,1788.0,536.0,566.0,2189.0,718.0,179.0,60.88,88.57,61.12,54.0,104.0,74.0,4117.86,3086.0,3057.69,298.0,35.28,33.56,35.07,210.78,209.65,205.64,2531.99,243.02,178.44,558.09,80.99,1403.18,1052.28,233.36,244.71,235.01,2502.0,1014.0,1278.0,4794.0,278.0,180.0,55.0,553.0,70.0,1125.0,1310.0,2224.0,3238.0,332.0,734.0,2491.0,1838.0,570.0,636.0,2591.0,691.0,234.0,76.53,83.5,82.99,78.0,101.0,99.0,4860.64,3516.0,3552.04,322.0,39.68,42.46,42.99,239.71,241.22,235.07
FLA,2011,Florida Panthers,all,82,0.48,0.5,0.5,301549.0,2401.39,207.16,161.17,543.57,77.51,1346.41,1014.18,200.48,206.88,200.22,2433.0,917.0,1093.0,4443.0,197.0,158.0,33.0,578.0,67.0,993.0,1357.0,2236.0,3153.0,292.0,720.0,2318.0,1858.0,602.0,499.0,2595.0,568.0,187.0,71.69,68.03,67.44,71.0,54.0,72.0,4426.37,3350.0,3340.68,277.0,35.43,32.87,33.38,209.22,209.07,204.51,2437.09,221.55,166.57,555.73,79.45,1351.56,1016.13,213.79,222.19,214.42,2505.0,886.0,1042.0,4433.0,216.0,213.0,47.0,530.0,79.0,1102.0,1251.0,2289.0,3175.0,341.0,831.0,2265.0,2349.0,544.0,460.0,2580.0,584.0,227.0,75.04,70.85,75.66,78.0,62.0,76.0,4447.36,3391.0,3399.88,256.0,36.65,44.74,47.43,210.77,211.15,207.25
TOR,2011,Toronto Maple Leafs,all,82,0.48,0.49,0.48,299200.0,2370.57,232.88,160.3,533.46,78.22,1322.31,985.83,222.86,232.15,222.21,2322.0,991.0,1303.0,4616.0,227.0,139.0,45.0,501.0,77.0,1049.0,1320.0,2095.0,3086.0,316.0,768.0,2422.0,2218.0,569.0,904.0,2404.0,702.0,207.0,73.96,85.28,73.64,65.0,84.0,78.0,4591.72,3313.0,3299.61,590.0,35.37,35.1,37.77,230.48,229.83,224.01,2592.26,248.37,177.03,576.48,82.75,1429.0,1084.37,238.77,249.77,240.17,2528.0,1070.0,1223.0,4821.0,259.0,160.0,29.0,527.0,93.0,1231.0,1329.0,2269.0,3339.0,335.0,791.0,2267.0,2183.0,655.0,819.0,2611.0,774.0,213.0,77.14,93.97,77.26,82.0,109.0,68.0,4847.86,3598.0,3616.45,485.0,38.86,37.27,40.37,246.87,248.5,242.68
LAK,2011,Los Angeles Kings,all,82,0.53,0.54,0.53,301106.0,2586.35,225.0,177.37,592.22,85.14,1467.91,1084.34,218.02,225.96,218.93,2509.0,1123.0,1250.0,4882.0,188.0,190.0,39.0,546.0,70.0,1312.0,1326.0,2321.0,3444.0,365.0,857.0,2394.0,2274.0,452.0,770.0,2783.0,650.0,199.0,77.2,78.4,69.41,58.0,63.0,67.0,4912.28,3632.0,3653.55,455.0,39.15,42.3,43.82,220.34,221.2,216.71,2354.91,202.95,161.83,530.19,76.31,1316.0,987.71,193.78,203.21,194.06,2248.0,1027.0,969.0,4244.0,170.0,164.0,31.0,531.0,83.0,1015.0,1312.0,2078.0,3105.0,362.0,843.0,2253.0,2130.0,453.0,789.0,2526.0,563.0,186.0,71.92,66.97,64.07,61.0,52.0,57.0,4228.91,3275.0,3266.89,467.0,36.14,34.31,35.16,203.93,204.1,198.68
MIN,2011,Minnesota Wild,all,82,0.47,0.45,0.45,301838.0,2187.51,204.82,151.59,490.03,71.19,1200.31,894.07,196.71,204.12,196.03,2174.0,838.0,1037.0,4049.0,166.0,161.0,37.0,459.0,77.0,952.0,1197.0,2008.0,2846.0,367.0,916.0,2461.0,1771.0,561.0,505.0,2209.0,605.0,198.0,63.62,73.37,67.82,46.0,61.0,59.0,4005.0,3012.0,2991.3,296.0,33.58,37.84,38.25,200.16,199.31,195.22,2624.68,227.48,179.33,595.95,85.05,1481.71,1100.49,220.04,228.47,221.06,2571.0,1099.0,1347.0,5017.0,217.0,188.0,43.0,641.0,79.0,1237.0,1308.0,2354.0,3453.0,348.0,873.0,2343.0,1733.0,484.0,562.0,2834.0,641.0,195.0,81.03,77.83,68.62,51.0,93.0,73.0,5057.23,3670.0,3688.68,315.0,39.42,37.83,39.62,227.27,228.37,223.51
NJD,2011,New Jersey Devils,all,82,0.53,0.51,0.51,300811.0,2175.11,211.96,148.62,481.05,70.56,1201.4,901.43,205.02,213.0,206.04,2253.0,762.0,931.0,3946.0,216.0,146.0,31.0,512.0,66.0,890.0,1185.0,2037.0,2799.0,316.0,774.0,2093.0,1676.0,486.0,632.0,2172.0,658.0,185.0,65.49,79.67,66.8,58.0,86.0,72.0,3968.25,3015.0,3029.6,305.0,32.92,31.55,33.76,211.11,212.14,208.0,2111.07,188.13,139.95,474.09,69.45,1155.74,884.64,182.61,188.23,182.69,2200.0,712.0,928.0,3840.0,205.0,122.0,27.0,445.0,72.0,825.0,1243.0,1995.0,2707.0,331.0,775.0,2356.0,1828.0,473.0,550.0,2155.0,605.0,152.0,61.71,73.48,52.95,58.0,95.0,52.0,3818.53,2912.0,2901.19,312.0,30.67,26.04,28.02,190.78,190.54,187.1
STL,2011,St. Louis Blues,all,82,0.56,0.53,0.54,300129.0,2563.76,234.71,173.05,590.3,84.32,1428.96,1066.65,225.59,236.31,227.18,2512.0,1066.0,1143.0,4721.0,206.0,188.0,39.0,556.0,79.0,1149.0,1400.0,2306.0,3372.0,391.0,956.0,2336.0,1949.0,500.0,380.0,2729.0,617.0,232.0,77.21,76.15,81.36,69.0,66.0,71.0,4781.21,3578.0,3617.24,236.0,38.31,41.79,42.79,230.24,231.84,226.39,2221.75,185.98,149.02,506.19,71.87,1222.54,936.38,180.76,184.86,179.69,2190.0,882.0,1120.0,4192.0,155.0,135.0,26.0,474.0,64.0,974.0,1270.0,2035.0,2917.0,380.0,915.0,2297.0,1740.0,444.0,532.0,2387.0,519.0,166.0,66.22,62.45,57.3,52.0,51.0,52.0,4139.36,3072.0,3038.85,340.0,32.94,31.3,32.08,186.84,185.66,182.88
DET,2011,Detroit Red Wings,all,82,0.53,0.54,0.55,299958.0,2606.25,227.98,180.6,577.81,84.01,1464.54,1100.05,220.6,229.07,221.64,2638.0,997.0,1151.0,4786.0,239.0,143.0,42.0,599.0,111.0,1238.0,1305.0,2399.0,3396.0,303.0,675.0,2357.0,1612.0,526.0,582.0,2743.0,713.0,179.0,78.29,85.36,64.34,83.0,87.0,69.0,4813.09,3635.0,3647.82,298.0,39.64,33.01,36.34,231.29,232.27,227.7,2189.97,201.34,152.04,486.33,70.32,1205.13,916.84,193.46,201.26,193.37,2212.0,820.0,972.0,4004.0,200.0,132.0,45.0,484.0,86.0,933.0,1197.0,2012.0,2832.0,330.0,739.0,2212.0,1927.0,603.0,593.0,2279.0,577.0,176.0,66.8,70.03,64.52,53.0,73.0,74.0,3990.14,3032.0,3028.25,366.0,33.69,34.33,35.54,199.5,199.26,195.47
